adfas,adf,sdf,awe,rtea,teaf,erte,ert
1496203941.5051031113,1496203941.5073900223, -1.1006, -0.0928, -0.3579, -1.2054, -8.3466, -8.0872
1496203941.5074610710,1496203941.5098450184, -1.1006, -0.0928, -0.3579, -1.2054, -8.3466, -8.0872
1496203941.5099170208,1496203941.5122129917, -1.1006, -0.0928, -0.3579, -1.2054, -8.3466, -8.0872
1496203941.5122840405,1496203941.5145668983, -1.1006, -0.0928, -0.3579, -1.2054, -8.3466, -7.7209
1496203941.5147459507,1496203941.5170340538, -1.1001, -0.0759, -0.3528, -1.3275, -8.4839, -7.7209
1496203941.5171039104,1496203941.5195109844, -1.1001, -0.0759, -0.3528, -1.3275, -8.4839, -7.7209
1496203941.5195810795,1496203941.5219800472, -1.1001, -0.0759, -0.3528, -1.3275, -8.4839, -7.7209
1496203941.5220499039,1496203941.5244560242, -1.1001, -0.0759, -0.3528, -1.3275, -8.4839, -7.7209
1496203941.5245261192,1496203941.5270080566, -1.1001, -0.0759, -0.3528, -1.1444, -8.6975, -7.9803
1496203941.5270791054,1496203941.5296719074, -1.1001, -0.0759, -0.3528, -1.1444, -8.6975, -7.9803
1496203941.5297520161,1496203941.5321679115, -1.1001, -0.0759, -0.3528, -1.1444, -8.6975, -7.9803
1496203941.5322399139,1496203941.5346369743, -1.1001, -0.0759, -0.3528, -1.1444, -8.6975, -7.9803
1496203941.5347061157,1496203941.5371069908, -1.1001, -0.0811, -0.3293, -0.8698, -8.8043, -8.2550
1496203941.5371789932,1496203941.5395789146, -1.1001, -0.0811, -0.3293, -0.8698, -8.8043, -8.2550
1496203941.5396521091,1496203941.5420889854, -1.1001, -0.0811, -0.3293, -0.8698, -8.8043, -8.2550
1496203941.5421609879,1496203941.5445749760, -1.1001, -0.0811, -0.3293, -0.8698, -8.8043, -8.2550
1496203941.5446479321,1496203941.5470559597, -1.1001, -0.0811, -0.3293, -0.7935, -8.8501, -8.0414
1496203941.5471289158,1496203941.5495939255, -1.1001, -0.0811, -0.3293, -0.7935, -8.8501, -8.0414
1496203941.5496668816,1496203941.5520749092, -1.1001, -0.0811, -0.3293, -0.7935, -8.8501, -8.0414
1496203941.5521469116,1496203941.5545589924, -1.1001, -0.0811, -0.3293, -0.7935, -8.8501, -8.0414
1496203941.5546309948,1496203941.5570468903, -1.0999, -0.0913, -0.3328, -0.7935, -8.8501, -7.5836
1496203941.5571179390,1496203941.5595319271, -1.0999, -0.0913, -0.3328, -0.7172, -8.9569, -7.5836
1496203941.5596039295,1496203941.5618889332, -1.0999, -0.0913, -0.3328, -0.7172, -8.9569, -7.5836
1496203941.5619590282,1496203941.5642509460, -1.0999, -0.0913, -0.3328, -0.7172, -8.9569, -7.5836
1496203941.5643210411,1496203941.5666060448, -1.0999, -0.0913, -0.3328, -0.7172, -8.9569, -7.5836
1496203941.5666780472,1496203941.5690159798, -1.0999, -0.0913, -0.3328, -0.5341, -8.9111, -7.1411
1496203941.5690870285,1496203941.5713720322, -1.0999, -0.0913, -0.3328, -0.5341, -8.9111, -7.1411
1496203941.5714440346,1496203941.5737299919, -1.0999, -0.0913, -0.3328, -0.5341, -8.9111, -7.1411
1496203941.5738010406,1496203941.5760929585, -1.1008, -0.0957, -0.3340, -0.5341, -8.9111, -7.1411
1496203941.5761649609,1496203941.5784490108, -1.1008, -0.0957, -0.3340,  3.3722, -9.3079, -7.1259
1496203941.5785200596,1496203941.5808498859, -1.1008, -0.0957, -0.3340,  0.2899, -9.3079, -7.1259
1496203941.5809218884,1496203941.5832149982, -1.1008, -0.0957, -0.3340,  0.2899, -9.3079, -7.1259
1496203941.5832860470,1496203941.5855729580, -1.1008, -0.0957, -0.3340,  0.2899, -9.3079, -7.1259
1496203941.5856440067,1496203941.5879299641, -1.1008, -0.0957, -0.3340,  0.2899, -9.3079, -7.1259
1496203941.5880019665,1496203941.5904920101, -1.1008, -0.0957, -0.3340,  0.2441,-10.5743, -7.0648
1496203941.5905680656,1496203941.5929369926, -1.1008, -0.0957, -0.3340,  0.2441,-10.5743, -7.0648
1496203941.5930120945,1496203941.5953860283, -1.1008, -0.0989, -0.3225,  0.2441,-10.5743, -7.0648
1496203941.5954608917,1496203941.5978310108, -1.0898, -0.0989, -0.3225,  0.2441,-10.5743, -7.0648
1496203941.5979049206,1496203941.6004080772, -1.0898, -0.0989, -0.3225,  0.7477,-10.8490, -7.1106
1496203941.6004838943,1496203941.6029019356, -1.0898, -0.0989, -0.3225,  0.7477,-10.8490, -7.1106
1496203941.6029760838,1496203941.6053869724, -1.0898, -0.0989, -0.3225,  0.7477,-10.8490, -7.1106
1496203941.6054620743,1496203941.6078801155, -1.0898, -0.0989, -0.3225,  0.7477,-10.8490, -7.1106
1496203941.6079540253,1496203941.6102890968, -1.0898, -0.0989, -0.3225,  1.4801,-11.0779, -6.9885
1496203941.6103630066,1496203941.6126461029, -1.0898, -0.0989, -0.3225,  1.4801,-11.0779, -6.9885
1496203941.6127190590,1496203941.6150059700, -1.0898, -0.0989, -0.3369,  1.4801,-11.0779, -6.9885
1496203941.6150789261,1496203941.6173648834, -1.1089, -0.0708, -0.3369,  1.4801,-11.0779, -6.9885
1496203941.6175498962,1496203941.6199030876, -1.1089, -0.0708, -0.3369,  1.4801,-11.0779,-10.8948
1496203941.6199789047,1496203941.6223950386, -1.1089, -0.0708, -0.3369,  2.8229,-11.2305, -8.0414
1496203941.6224699020,1496203941.6248829365, -1.1089, -0.0708, -0.3369,  2.8229,-11.2305, -8.0414
1496203941.6249570847,1496203941.6273770332, -1.1089, -0.0708, -0.3369,  2.8229,-11.2305, -8.0414
1496203941.6274518967,1496203941.6298730373, -1.1089, -0.0708, -0.3369,  2.8229,-11.2305, -8.0414
1496203941.6299469471,1496203941.6323590279, -1.1089, -0.0708, -0.3369,  3.0518,-11.7340, -9.6588
1496203941.6324329376,1496203941.6348509789, -1.1089, -0.0708, -0.2744,  3.0518,-11.7340, -9.6588
1496203941.6349260807,1496203941.6373379230, -1.1057, -0.0608, -0.3057,  3.0518,-11.7340, -9.6588
1496203941.6374120712,1496203941.6398348808, -1.1057, -0.0608, -0.3057,  3.0518,-11.7340, -9.6588
1496203941.6399090290,1496203941.6423239708, -1.1057, -0.0608, -0.3057,  4.5166,-12.1613,-11.3220
1496203941.6424000263,1496203941.6448509693, -1.1057, -0.0608, -0.3057,  4.5166,-12.1613,-11.3220
1496203941.6450109482,1496203941.6475479603, -1.1057, -0.0608, -0.3057,  4.5166,-12.1613,-11.3220
1496203941.6476240158,1496203941.6503670216, -1.1057, -0.0608, -0.3057,  4.5166,-12.1613,-11.3220
1496203941.6504459381,1496203941.6528580189, -1.1057, -0.0608, -0.3057,  5.2795,-12.6190,-13.1073
1496203941.6529340744,1496203941.6553521156, -1.1057, -0.0608, -0.3369,  5.2795,-12.6190,-13.1073
1496203941.6554288864,1496203941.6578381062, -1.1401, -0.0544, -0.3369,  5.2795,-12.6190,-13.1073
1496203941.6579139233,1496203941.6602909565, -1.1401, -0.0544, -0.3369,  5.2795,-12.6190,-13.1073
1496203941.6603670120,1496203941.6626529694, -1.1401, -0.0544, -0.3369,  5.2795,-12.6190,-15.3809
1496203941.6627290249,1496203941.6650149822, -1.1401, -0.0544, -0.3369,  5.2948,-13.6414,-15.3809
1496203941.6650910378,1496203941.6673810482, -1.1401, -0.0544, -0.3369,  5.2948,-13.6414,-15.3809
1496203941.6674571037,1496203941.6698269844, -1.1401, -0.0544, -0.3369,  5.2948,-13.6414,-15.3809
1496203941.6699030399,1496203941.6723129749, -1.1401, -0.0544, -0.3369,  5.2948,-13.6414,-15.3809
1496203941.6723890305,1496203941.6748049259, -1.1401, -0.0544, -0.3369,  5.5695,-15.5334,-17.7612
1496203941.6748809814,1496203941.6772890091, -1.1462, -0.0120, -0.3569,  5.5695,-15.5334,-17.7612
1496203941.6773660183,1496203941.6797420979, -1.1462, -0.0120, -0.3569,  5.5695,-15.5334,-17.7612
1496203941.6798191071,1496203941.6821029186, -1.1462, -0.0120, -0.3569,  5.5695,-15.5334,-17.7612
1496203941.6821789742,1496203941.6844639778, -1.1462, -0.0120, -0.3569,  6.2714,-17.0288,-21.1792
1496203941.6845400333,1496203941.6868309975, -1.1462, -0.0120, -0.3569,  6.2714,-17.0288,-21.1792
1496203941.6869080067,1496203941.6892070770, -1.1462, -0.0120, -0.3569,  6.2714,-17.0288,-21.1792
1496203941.6892828941,1496203941.6915690899, -1.1462, -0.0120, -0.3569,  6.2714,-17.0288,-21.1792
1496203941.6916449070,1496203941.6939399242, -1.1462, -0.0120, -0.3569,  6.2714,-17.0288,-25.0854
1496203941.6940150261,1496203941.6963050365, -1.1816, -0.0027, -0.3555,  6.8970,-19.2261,-25.9705
1496203941.6963820457,1496203941.6989109516, -1.1816, -0.0027, -0.3555,  6.8970,-19.2261,-25.9705
1496203941.6989889145,1496203941.7012848854, -1.1816, -0.0027, -0.3555,  6.8970,-19.2261,-25.9705
1496203941.7013618946,1496203941.7036499977, -1.1816, -0.0027, -0.3555,  6.8970,-19.2261,-25.9705
1496203941.7037260532,1496203941.7060179710, -1.1816, -0.0027, -0.3555,  7.2784,-21.2250,-31.0211
1496203941.7060940266,1496203941.7083790302, -1.1816, -0.0027, -0.3555,  7.2784,-21.2250,-31.0211
1496203941.7084550858,1496203941.7108309269, -1.1816, -0.0027, -0.3555,  7.2784,-21.2250,-31.0211
1496203941.7109079361,1496203941.7132029533, -1.1816, -0.0027, -0.3555,  7.2784,-21.2250,-31.0211
1496203941.7132799625,1496203941.7155690193, -1.1816,  0.0325, -0.3450,  7.2784,-21.2250,-37.5519
1496203941.7156438828,1496203941.7179400921, -1.2263,  0.0325, -0.3450,  8.7433,-23.1323,-37.5519
1496203941.7180171013,1496203941.7204461098, -1.2263,  0.0325, -0.3450,  8.7433,-23.1323,-37.5519
1496203941.7206320763,1496203941.7230439186, -1.2263,  0.0325, -0.3450,  8.7433,-23.1323,-37.5519
1496203941.7231209278,1496203941.7255339622, -1.2263,  0.0325, -0.3450,  8.7433,-23.1323,-45.3644
1496203941.7256109715,1496203941.7280220985, -1.2263,  0.0325, -0.3450,  9.4299,-24.8108,-44.3420
1496203941.7281000614,1496203941.7305181026, -1.2263,  0.0325, -0.3450,  9.4299,-24.8108,-44.3420
1496203941.7305951118,1496203941.7330100536, -1.2263,  0.0325, -0.3450,  9.4299,-24.8108,-44.3420
1496203941.7330880165,1496203941.7354960442, -1.2263,  0.0325, -0.3201,  9.4299,-24.8108,-44.3420
1496203941.7355740070,1496203941.7379910946, -1.3010,  0.0142, -0.3201, 10.6812,-25.4517,-50.8423
1496203941.7380719185,1496203941.7404890060, -1.3010,  0.0142, -0.3201, 10.6812,-25.4517,-50.8423
1496203941.7405679226,1496203941.7429769039, -1.3010,  0.0142, -0.3201, 10.6812,-25.4517,-50.8423
1496203941.7430560589,1496203941.7454729080, -1.3010,  0.0142, -0.3201, 10.6812,-25.4517,-50.8423
1496203941.7455530167,1496203941.7479610443, -1.3010,  0.0142, -0.3201,  9.2316,-24.4141,-54.9622
1496203941.7480390072,1496203941.7504549026, -1.3010,  0.0142, -0.3201,  9.2316,-24.4141,-54.9622
1496203941.7505319118,1496203941.7529489994, -1.3010,  0.0142, -0.3201,  9.2316,-24.4141,-54.9622
1496203941.7530260086,1496203941.7554368973, -1.3010,  0.0142, -0.2712,  9.2316,-24.4141,-54.9622
1496203941.7555139065,1496203941.7579319477, -1.4495,  0.0474, -0.2712,  9.2316,-21.4081,-53.9856
1496203941.7580089569,1496203941.7603459358, -1.4495,  0.0474, -0.2712,  2.0752,-21.4081,-53.9856
1496203941.7604229450,1496203941.7627029419, -1.4495,  0.0474, -0.2712,  2.0752,-21.4081,-53.9856
1496203941.7627789974,1496203941.7652258873, -1.4495,  0.0474, -0.2712,  2.0752,-21.4081,-53.9856
1496203941.7653119564,1496203941.7676138878, -1.4495,  0.0474, -0.2712,  2.0752,-21.4081,-53.9856
1496203941.7676908970,1496203941.7703039646, -1.4495,  0.0474, -0.2712,  6.5765,-21.6675,-55.1758
1496203941.7703819275,1496203941.7727758884, -1.4495,  0.0474, -0.2712,  6.5765,-21.6675,-55.1758
1496203941.7728528976,1496203941.7752490044, -1.4495,  0.0474, -0.0498,  6.5765,-21.6675,-55.1758
1496203941.7753241062,1496203941.7777199745, -1.5447, -0.1284, -0.0498,  6.5765,-21.6675,-55.1758
1496203941.7777960300,1496203941.7802009583, -1.5447, -0.1284, -0.0498, 15.1672,-22.1710,-64.5447
1496203941.7802820206,1496203941.7826728821, -1.5447, -0.1284, -0.0498, 15.1672,-22.1710,-64.5447
1496203941.7827520370,1496203941.7851459980, -1.5447, -0.1284, -0.0498, 15.1672,-22.1710,-64.5447
1496203941.7852249146,1496203941.7876160145, -1.5447, -0.1284, -0.0498, 15.1672,-22.1710,-64.5447
1496203941.7876939774,1496203941.7900810242, -1.5447, -0.1284, -0.0498, 16.6016,-23.4070,-71.8384
1496203941.7901608944,1496203941.7925319672, -1.5447, -0.1284, -0.0498, 16.6016,-23.4070,-71.8384
1496203941.7926120758,1496203941.7949819565, -1.5447, -0.1284, -0.0498, 16.6016,-23.4070,-71.8384
1496203941.7950611115,1496203941.7974359989, -1.2458, -0.1562, -0.0156, 16.6016,-23.4070,-71.8384
1496203941.7975149155,1496203941.7999720573, -1.2458, -0.1562, -0.0156, 16.6016,-27.3132,-76.7822
1496203941.8000528812,1496203941.8023428917, -1.2458, -0.1562, -0.0156,  3.5858,-24.6277,-76.7822
1496203941.8024189472,1496203941.8047080040, -1.2458, -0.1562, -0.0156,  3.5858,-24.6277,-76.7822
1496203941.8047850132,1496203941.8070709705, -1.2458, -0.1562, -0.0156,  3.5858,-24.6277,-76.7822
1496203941.8071460724,1496203941.8094439507, -1.2458, -0.1562, -0.0156,  3.5858,-24.6277,-76.7822
1496203941.8095200062,1496203941.8118069172, -1.2458, -0.1562, -0.0156,-11.6272,-24.0479,-75.6989
1496203941.8118870258,1496203941.8141720295, -1.2458, -0.1562, -0.0156,-11.6272,-24.0479,-75.6989
1496203941.8142499924,1496203941.8165440559, -1.0071, -0.4011, -0.1875,-11.6272,-24.0479,-75.6989
1496203941.8166210651,1496203941.8189489841, -1.0071, -0.4011, -0.1875,-11.6272,-24.0479,-75.6989
1496203941.8190279007,1496203941.8213179111, -1.0071, -0.4011, -0.1875,-11.6272,-23.2544,-69.4733
1496203941.8213961124,1496203941.8236880302, -1.0071, -0.4011, -0.1875,-22.2626,-23.2544,-69.4733
1496203941.8238739967,1496203941.8261590004, -1.0071, -0.4011, -0.1875,-22.2626,-23.2544,-69.4733
1496203941.8262360096,1496203941.8285229206, -1.0071, -0.4011, -0.1875,-22.2626,-23.2544,-69.4733
1496203941.8285999298,1496203941.8311080933, -1.0071, -0.4011, -0.1875,-22.2626,-23.2544,-69.4733
1496203941.8311860561,1496203941.8335800171, -1.0071, -0.4011, -0.1875,-26.5045,-24.0936,-61.4319
1496203941.8336570263,1496203941.8360569477, -1.0071, -0.4136,  0.0078,-26.5045,-24.0936,-61.4319
1496203941.8361370564,1496203941.8385269642, -1.0081, -0.4136,  0.0078,-26.5045,-24.0936,-61.4319
1496203941.8386058807,1496203941.8409841061, -1.0081, -0.4136,  0.0078,-26.5045,-24.0936,-61.4319
1496203941.8410630226,1496203941.8434350491, -1.0081, -0.4136,  0.0078,-38.6963,-27.9999,-57.2662
1496203941.8435139656,1496203941.8458790779, -1.0081, -0.4136,  0.0078,-38.6963,-27.9999,-57.2662
1496203941.8459570408,1496203941.8483340740, -1.0081, -0.4136,  0.0078,-38.6963,-27.9999,-57.2662
1496203941.8484120369,1496203941.8508319855, -1.0081, -0.4136,  0.0078,-38.6963,-27.9999,-57.2662
1496203941.8509099483,1496203941.8533189297, -1.0081, -0.4136,  0.0078,-54.3213,-32.6996,-58.5327
1496203941.8533980846,1496203941.8558099270, -1.0081, -0.9658,  0.0750,-52.2308,-32.6996,-58.5327
1496203941.8558878899,1496203941.8582971096, -0.9539, -0.9658,  0.0750,-52.2308,-32.6996,-58.5327
1496203941.8583760262,1496203941.8606970310, -0.9539, -0.9658,  0.0750,-52.2308,-32.6996,-58.5327
1496203941.8607759476,1496203941.8630630970, -0.9539, -0.9658,  0.0750,-52.2308,-32.6996,-55.5573
1496203941.8631410599,1496203941.8654279709, -0.9539, -0.9658,  0.0750,-53.0243,-32.5317,-55.5573
1496203941.8655059338,1496203941.8677940369, -0.9539, -0.9658,  0.0750,-53.0243,-32.5317,-55.5573
1496203941.8678719997,1496203941.8703119755, -0.9539, -0.9658,  0.0750,-53.0243,-32.5317,-55.5573
1496203941.8703899384,1496203941.8726780415, -0.9539, -0.9658,  0.0750,-53.0243,-32.5317,-55.5573
1496203941.8727560043,1496203941.8750429153, -0.9539, -0.9658, -0.4250,-57.4951,-28.9307,-49.3622
1496203941.8751199245,1496203941.8774039745, -0.8206, -0.8235, -0.4260,-57.4951,-28.9307,-49.3622
1496203941.8774809837,1496203941.8798298836, -0.8206, -0.8235, -0.4260,-57.4951,-28.9307,-49.3622
1496203941.8799080849,1496203941.8823060989, -0.8206, -0.8235, -0.4260,-57.4951,-28.9307,-49.3622
1496203941.8823840618,1496203941.8848099709, -0.8206, -0.8235, -0.4260,-57.4951,-24.8413,-46.6003
1496203941.8849720955,1496203941.8874409199, -0.8206, -0.8235, -0.4260,-65.7043,-24.8413,-46.6003
1496203941.8875200748,1496203941.8903610706, -0.8206, -0.8235, -0.4260,-65.7043,-24.8413,-46.6003
1496203941.8904409409,1496203941.8928380013, -0.8206, -0.8235, -0.4260,-65.7043,-24.8413,-46.6003
1496203941.8929169178,1496203941.8953099251, -0.8206, -0.8235, -0.4197,-65.7043,-23.0408,-45.3644
1496203941.8953890800,1496203941.8977839947, -0.8633, -0.6633, -0.4197,-70.6177,-23.0408,-45.3644
1496203941.8978629112,1496203941.9003810883, -0.8633, -0.6633, -0.4197,-70.6177,-23.0408,-45.3644
1496203941.9004609585,1496203941.9028749466, -0.8633, -0.6633, -0.4197,-70.6177,-23.0408,-45.3644
1496203941.9029529095,1496203941.9053649902, -0.8633, -0.6633, -0.4197,-70.6177,-23.0408,-49.3011
1496203941.9054429531,1496203941.9078619480, -0.8633, -0.6633, -0.4197,-63.9038,-22.7356,-49.3011
1496203941.9079399109,1496203941.9103939533, -0.8633, -0.6633, -0.4197,-63.9038,-22.7356,-49.3011
1496203941.9104731083,1496203941.9128839970, -0.8633, -0.6633, -0.4197,-63.9038,-22.7356,-49.3011
1496203941.9129619598,1496203941.9153769016, -0.8633, -0.6633, -0.3201,-63.9038,-22.7356,-49.3011
1496203941.9154551029,1496203941.9178709984, -0.7227, -0.8574, -0.3201,-40.2679,-20.1721,-55.2826
1496203941.9179489613,1496203941.9203031063, -0.7227, -0.8574, -0.3201,-40.2679,-20.1721,-55.2826
1496203941.9203810692,1496203941.9226660728, -0.7227, -0.8574, -0.3201,-40.2679,-20.1721,-55.2826
1496203941.9227440357,1496203941.9250309467, -0.7227, -0.8574, -0.3201,-40.2679,-20.1721,-55.2826
1496203941.9252099991,1496203941.9275040627, -0.7227, -0.8574, -0.3201,-15.4114,-16.4032,-56.2286
1496203941.9275829792,1496203941.9299399853, -0.7227, -0.8574, -0.3201,-15.4114,-16.4032,-56.2286
1496203941.9300179482,1496203941.9323070049, -0.7227, -0.8574, -0.3201,-15.4114,-16.4032,-56.2286
1496203941.9323849678,1496203941.9346790314, -0.7227, -0.8574, -0.3201,-15.4114,-16.4032,-56.2286
1496203941.9347569942,1496203941.9370460510, -0.7358, -0.7466, -0.3723,-15.4114,-16.4032,-51.8494
1496203941.9371230602,1496203941.9395179749, -0.7358, -0.7466, -0.3723,  3.4027,-11.9781,-51.8494
1496203941.9395940304,1496203941.9418818951, -0.7358, -0.7466, -0.3723,  3.4027,-11.9781,-51.8494
1496203941.9419579506,1496203941.9442420006, -0.7358, -0.7466, -0.3723,  3.4027,-11.9781,-51.8494
1496203941.9443171024,1496203941.9466059208, -0.7358, -0.7466, -0.3723,  3.4027,-11.9781,-51.8494
1496203941.9466819763,1496203941.9491488934, -0.7358, -0.7466, -0.3723, 16.5253,-10.1624,-47.3633
1496203941.9492270947,1496203941.9516389370, -0.7358, -0.7466, -0.3723, 16.5253,-10.1624,-47.3633
1496203941.9517180920,1496203941.9541299343, -0.7358, -0.7466, -0.3723, 16.5253,-10.1624,-47.3633
1496203941.9542090893,1496203941.9566149712, -0.7610, -0.4639, -0.3032, 16.5253,-10.1624,-47.3633
1496203941.9566929340,1496203941.9590919018, -0.7610, -0.4639, -0.3032, 24.4751, -9.2773,-46.8292
1496203941.9591701031,1496203941.9614539146, -0.7610, -0.4639, -0.3032, 24.4751, -9.2773,-46.8292
1496203941.9615309238,1496203941.9638130665, -0.7610, -0.4639, -0.3032, 24.4751, -9.2773,-46.8292
1496203941.9638900757,1496203941.9661750793, -0.7610, -0.4639, -0.3032, 24.4751, -9.2773,-46.8292
1496203941.9662530422,1496203941.9685359001, -0.7610, -0.4639, -0.3032, 24.4751, -9.2773,-46.8292
1496203941.9686129093,1496203941.9710290432, -0.7610, -0.4639, -0.3032, 30.9753, -7.4768,-47.1039
1496203941.9711070061,1496203941.9735190868, -0.7610, -0.4639, -0.3032, 30.9753, -7.4768,-47.1039
1496203941.9735960960,1496203941.9760029316, -0.7610, -0.4253, -0.2207, 30.9753, -7.4768,-47.1039
1496203941.9760799408,1496203941.9784929752, -0.7493, -0.4253, -0.2207, 30.9753, -7.4768,-47.1039
1496203941.9785699844,1496203941.9808759689, -0.7493, -0.4253, -0.2207, 38.3606, -4.4403,-46.9513
1496203941.9809529781,1496203941.9832370281, -0.7493, -0.4253, -0.2207, 38.3606, -4.4403,-46.9513
1496203941.9833130836,1496203941.9855999947, -0.7493, -0.4253, -0.2207, 38.3606, -4.4403,-46.9513
1496203941.9856770039,1496203941.9879570007, -0.7493, -0.4253, -0.2207, 38.3606, -4.4403,-46.9513
1496203941.9880340099,1496203941.9904320240, -0.7493, -0.4253, -0.2207, 38.3606, -2.2278,-45.4865
1496203941.9905090332,1496203941.9929099083, -0.7493, -0.4253, -0.2207, 44.6625, -2.2278,-45.4865
1496203941.9929869175,1496203941.9953820705, -0.7493, -0.4253, -0.1809, 44.6625, -2.2278,-45.4865
1496203941.9954578876,1496203941.9978539944, -0.7744, -0.3564, -0.1809, 44.6625, -2.2278,-45.4865
1496203941.9979300499,1496203942.0003769398, -0.7744, -0.3564, -0.1809, 44.6625, -2.2278,-45.4865
1496203942.0004539490,1496203942.0028669834, -0.7744, -0.3564, -0.1809, 48.9960,  0.4578,-43.0450
1496203942.0029439926,1496203942.0054440498, -0.7744, -0.3564, -0.1809, 48.9960,  0.4578,-43.0450
1496203942.0055210590,1496203942.0079190731, -0.7744, -0.3564, -0.1809, 48.9960,  0.4578,-43.0450
1496203942.0079970360,1496203942.0107560158, -0.7744, -0.3564, -0.1809, 48.9960,  0.4578,-43.0450
1496203942.0108339787,1496203942.0131189823, -0.7744, -0.3564, -0.1809, 51.4526,  2.6703,-41.1530
1496203942.0131959915,1496203942.0154769421, -0.7744, -0.3564, -0.0974, 51.4526,  2.6703,-41.1530
1496203942.0155549049,1496203942.0178470612, -0.7983, -0.2256, -0.0974, 51.4526,  2.6703,-41.1530
1496203942.0179240704,1496203942.0202980042, -0.7983, -0.2256, -0.0974, 51.4526,  2.6703,-41.1530
1496203942.0203759670,1496203942.0227870941, -0.7983, -0.2256, -0.0974, 55.4504,  2.7771,-39.0778
1496203942.0228641033,1496203942.0252718925, -0.7983, -0.2256, -0.0974, 55.4504,  2.7771,-39.0778
